"Region","Schadstoff","Einheit","CRF_Code","CRF_Sektor","Quelle","Datenstand","Jahr","Werte"
"AT","CO2","t CO2-eq","4 D 2","Land converted to Wetlands","Anfrage UBA","01.12.2022",2020,"57007.382"
"AT","CO2","t CO2-eq","4 E 2","Land converted to Settlements","Anfrage UBA","01.12.2022",1990,"391895.03"
"AT","CO2","t CO2-eq","4 E 2","Land converted to Settlements","Anfrage UBA","01.12.2022",1991,"326532.63"
"AT","CO2","t CO2-eq","4 E 2","Land converted to Settlements","Anfrage UBA","01.12.2022",1992,"327939.6"
"AT","CO2","t CO2-eq","4 E 2","Land converted to Settlements","Anfrage UBA","01.12.2022",1993,"329427.16"
"AT","CO2","t CO2-eq","4 E 2","Land converted to Settlements","Anfrage UBA","01.12.2022",1994,"342113.19"
"AT","CO2","t CO2-eq","4 E 2","Land converted to Settlements","Anfrage UBA","01.12.2022",1995,"319468.43"
"AT","CO2","t CO2-eq","4 E 2","Land converted to Settlements","Anfrage UBA","01.12.2022",1996,"360738.15"
"AT","CO2","t CO2-eq","4 E 2","Land converted to Settlements","Anfrage UBA","01.12.2022",1997,"351962.68"
"AT","CO2","t CO2-eq","4 E 2","Land converted to Settlements","Anfrage UBA","01.12.2022",1998,"308032.34"
"AT","CO2","t CO2-eq","4 E 2","Land converted to Settlements","Anfrage UBA","01.12.2022",1999,"303121.46"
"AT","CO2","t CO2-eq","4 E 2","Land converted to Settlements","Anfrage UBA","01.12.2022",2000,"276336.17"
"AT","CO2","t CO2-eq","4 E 2","Land converted to Settlements","Anfrage UBA","01.12.2022",2001,"272401.37"
"AT","CO2","t CO2-eq","4 E 2","Land converted to Settlements","Anfrage UBA","01.12.2022",2002,"385651.65"
"AT","CO2","t CO2-eq","4 E 2","Land converted to Settlements","Anfrage UBA","01.12.2022",2003,"387791.66"
"AT","CO2","t CO2-eq","4 E 2","Land converted to Settlements","Anfrage UBA","01.12.2022",2004,"382936.81"
"AT","CO2","t CO2-eq","4 E 2","Land converted to Settlements","Anfrage UBA","01.12.2022",2005,"383424.96"
"AT","CO2","t CO2-eq","4 E 2","Land converted to Settlements","Anfrage UBA","01.12.2022",2006,"443863.48"
"AT","CO2","t CO2-eq","4 E 2","Land converted to Settlements","Anfrage UBA","01.12.2022",2007,"467487.62"
"AT","CO2","t CO2-eq","4 E 2","Land converted to Settlements","Anfrage UBA","01.12.2022",2008,"492057.19"
"AT","CO2","t CO2-eq","4 E 2","Land converted to Settlements","Anfrage UBA","01.12.2022",2009,"302673.67"
"AT","CO2","t CO2-eq","4 E 2","Land converted to Settlements","Anfrage UBA","01.12.2022",2010,"310026.12"
"AT","CO2","t CO2-eq","4 E 2","Land converted to Settlements","Anfrage UBA","01.12.2022",2011,"252989.17"
"AT","CO2","t CO2-eq","4 E 2","Land converted to Settlements","Anfrage UBA","01.12.2022",2012,"268519.17"
"AT","CO2","t CO2-eq","4 E 2","Land converted to Settlements","Anfrage UBA","01.12.2022",2013,"229100.88"
"AT","CO2","t CO2-eq","4 E 2","Land converted to Settlements","Anfrage UBA","01.12.2022",2014,"328018.04"
"AT","CO2","t CO2-eq","4 E 2","Land converted to Settlements","Anfrage UBA","01.12.2022",2015,"345047.38"
"AT","CO2","t CO2-eq","4 E 2","Land converted to Settlements","Anfrage UBA","01.12.2022",2016,"296594.69"
"AT","CO2","t CO2-eq","4 E 2","Land converted to Settlements","Anfrage UBA","01.12.2022",2017,"270926.86"
"AT","CO2","t CO2-eq","4 E 2","Land converted to Settlements","Anfrage UBA","01.12.2022",2018,"163954.83"
"AT","CO2","t CO2-eq","4 E 2","Land converted to Settlements","Anfrage UBA","01.12.2022",2019,"179012.98"
"AT","CO2","t CO2-eq","4 E 2","Land converted to Settlements","Anfrage UBA","01.12.2022",2020,"231866.639"
"AT","CO2","t CO2-eq","4 F 2","Land converted to Other land","Anfrage UBA","01.12.2022",1990,"444284.5"
"AT","CO2","t CO2-eq","4 F 2","Land converted to Other land","Anfrage UBA","01.12.2022",1991,"453873.6"
"AT","CO2","t CO2-eq","4 F 2","Land converted to Other land","Anfrage UBA","01.12.2022",1992,"463436.37"
"AT","CO2","t CO2-eq","4 F 2","Land converted to Other land","Anfrage UBA","01.12.2022",1993,"473133.79"
"AT","CO2","t CO2-eq","4 F 2","Land converted to Other land","Anfrage UBA","01.12.2022",1994,"473351.56"
"AT","CO2","t CO2-eq","4 F 2","Land converted to Other land","Anfrage UBA","01.12.2022",1995,"375434.82"
"AT","CO2","t CO2-eq","4 F 2","Land converted to Other land","Anfrage UBA","01.12.2022",1996,"371630.94"
"AT","CO2","t CO2-eq","4 F 2","Land converted to Other land","Anfrage UBA","01.12.2022",1997,"367827.05"
"AT","CO2","t CO2-eq","4 F 2","Land converted to Other land","Anfrage UBA","01.12.2022",1998,"364033.97"
"AT","CO2","t CO2-eq","4 F 2","Land converted to Other land","Anfrage UBA","01.12.2022",1999,"364924.65"
"AT","CO2","t CO2-eq","4 F 2","Land converted to Other land","Anfrage UBA","01.12.2022",2000,"365815.33"
"AT","CO2","t CO2-eq","4 F 2","Land converted to Other land","Anfrage UBA","01.12.2022",2001,"366706.02"
"AT","CO2","t CO2-eq","4 F 2","Land converted to Other land","Anfrage UBA","01.12.2022",2002,"335491.32"
"AT","CO2","t CO2-eq","4 F 2","Land converted to Other land","Anfrage UBA","01.12.2022",2003,"336444.63"
"AT","CO2","t CO2-eq","4 F 2","Land converted to Other land","Anfrage UBA","01.12.2022",2004,"328280.97"
"AT","CO2","t CO2-eq","4 F 2","Land converted to Other land","Anfrage UBA","01.12.2022",2005,"320117.23"
"AT","CO2","t CO2-eq","4 F 2","Land converted to Other land","Anfrage UBA","01.12.2022",2006,"507565.91"
"AT","CO2","t CO2-eq","4 F 2","Land converted to Other land","Anfrage UBA","01.12.2022",2007,"454476.06"
"AT","CO2","t CO2-eq","4 F 2","Land converted to Other land","Anfrage UBA","01.12.2022",2008,"482879.33"
"AT","CO2","t CO2-eq","4 F 2","Land converted to Other land","Anfrage UBA","01.12.2022",2009,"435107.73"
"AT","CO2","t CO2-eq","4 F 2","Land converted to Other land","Anfrage UBA","01.12.2022",2010,"396892.85"
"AT","CO2","t CO2-eq","4 F 2","Land converted to Other land","Anfrage UBA","01.12.2022",2011,"266335.13"
"AT","CO2","t CO2-eq","4 F 2","Land converted to Other land","Anfrage UBA","01.12.2022",2012,"242496.71"
"AT","CO2","t CO2-eq","4 F 2","Land converted to Other land","Anfrage UBA","01.12.2022",2013,"244691.66"
"AT","CO2","t CO2-eq","4 F 2","Land converted to Other land","Anfrage UBA","01.12.2022",2014,"491902.43"
"AT","CO2","t CO2-eq","4 F 2","Land converted to Other land","Anfrage UBA","01.12.2022",2015,"453994.22"
"AT","CO2","t CO2-eq","4 F 2","Land converted to Other land","Anfrage UBA","01.12.2022",2016,"462898.81"
"AT","CO2","t CO2-eq","4 F 2","Land converted to Other land","Anfrage UBA","01.12.2022",2017,"302685.04"
"AT","CO2","t CO2-eq","4 F 2","Land converted to Other land","Anfrage UBA","01.12.2022",2018,"288512.52"
"AT","CO2","t CO2-eq","4 F 2","Land converted to Other land","Anfrage UBA","01.12.2022",2019,"259304.09"
"AT","CO2","t CO2-eq","4 F 2","Land converted to Other land","Anfrage UBA","01.12.2022",2020,"242795.407"
"AT","CO2","t CO2-eq","4 G","HWP","Anfrage UBA","01.12.2022",1990,"-3122280.21"
"AT","CO2","t CO2-eq","4 G","HWP","Anfrage UBA","01.12.2022",1991,"-2098465.43"
"AT","CO2","t CO2-eq","4 G","HWP","Anfrage UBA","01.12.2022",1992,"-1839636.55"
"AT","CO2","t CO2-eq","4 G","HWP","Anfrage UBA","01.12.2022",1993,"-1667173.37"
"AT","CO2","t CO2-eq","4 G","HWP","Anfrage UBA","01.12.2022",1994,"-2603739.04"
"AT","CO2","t CO2-eq","4 G","HWP","Anfrage UBA","01.12.2022",1995,"-2569340.67"
"AT","CO2","t CO2-eq","4 G","HWP","Anfrage UBA","01.12.2022",1996,"-2964408.58"
"AT","CO2","t CO2-eq","4 G","HWP","Anfrage UBA","01.12.2022",1997,"-2685733.16"
"AT","CO2","t CO2-eq","4 G","HWP","Anfrage UBA","01.12.2022",1998,"-2595024.12"
"AT","CO2","t CO2-eq","4 G","HWP","Anfrage UBA","01.12.2022",1999,"-1943107.7"
"AT","CO2","t CO2-eq","4 G","HWP","Anfrage UBA","01.12.2022",2000,"-1888833.79"
"AT","CO2","t CO2-eq","4 G","HWP","Anfrage UBA","01.12.2022",2001,"-2701180.89"
"AT","CO2","t CO2-eq","4 G","HWP","Anfrage UBA","01.12.2022",2002,"-3635336.08"
"AT","CO2","t CO2-eq","4 G","HWP","Anfrage UBA","01.12.2022",2003,"-4223323.56"
"AT","CO2","t CO2-eq","4 G","HWP","Anfrage UBA","01.12.2022",2004,"-3448419.5"
"AT","CO2","t CO2-eq","4 G","HWP","Anfrage UBA","01.12.2022",2005,"-3461328.04"
"AT","CO2","t CO2-eq","4 G","HWP","Anfrage UBA","01.12.2022",2006,"-3802887.89"
"AT","CO2","t CO2-eq","4 G","HWP","Anfrage UBA","01.12.2022",2007,"-5045275.64"
"AT","CO2","t CO2-eq","4 G","HWP","Anfrage UBA","01.12.2022",2008,"-4755205.48"
"AT","CO2","t CO2-eq","4 G","HWP","Anfrage UBA","01.12.2022",2009,"-1126422.94"
"AT","CO2","t CO2-eq","4 G","HWP","Anfrage UBA","01.12.2022",2010,"-2451703.03"
"AT","CO2","t CO2-eq","4 G","HWP","Anfrage UBA","01.12.2022",2011,"-2687231.41"
"AT","CO2","t CO2-eq","4 G","HWP","Anfrage UBA","01.12.2022",2012,"-2055090.83"
"AT","CO2","t CO2-eq","4 G","HWP","Anfrage UBA","01.12.2022",2013,"-1138108.5"
"AT","CO2","t CO2-eq","4 G","HWP","Anfrage UBA","01.12.2022",2014,"-1371920.06"
"AT","CO2","t CO2-eq","4 G","HWP","Anfrage UBA","01.12.2022",2015,"-1254202.64"
"AT","CO2","t CO2-eq","4 G","HWP","Anfrage UBA","01.12.2022",2016,"-1137407.95"
"AT","CO2","t CO2-eq","4 G","HWP","Anfrage UBA","01.12.2022",2017,"-1719261.77"
"AT","CO2","t CO2-eq","4 G","HWP","Anfrage UBA","01.12.2022",2018,"-1969319.04"
"AT","CO2","t CO2-eq","4 G","HWP","Anfrage UBA","01.12.2022",2019,"-1461689.52"
"AT","CO2","t CO2-eq","4 G","HWP","Anfrage UBA","01.12.2022",2020,"-172608.131"
"AT","CH4","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1990,"24252.08"
"AT","CH4","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1991,"23910.09"
"AT","CH4","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1992,"24093.88"
"AT","CH4","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1993,"24047.35"
"AT","CH4","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1994,"23921.72"
"AT","CH4","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1995,"23861.23"
"AT","CH4","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1996,"23854.25"
"AT","CH4","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1997,"23833.31"
"AT","CH4","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1998,"24003.15"
"AT","CH4","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1999,"23805.39"
"AT","CH4","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2000,"23884.5"
"AT","CH4","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2001,"23842.62"
"AT","CH4","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2002,"24233.47"
"AT","CH4","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2003,"24212.53"
"AT","CH4","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2004,"23826.33"
"AT","CH4","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2005,"23858.9"
"AT","CH4","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2006,"23958.94"
"AT","CH4","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2007,"23872.86"
"AT","CH4","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2008,"23903.11"
"AT","CH4","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2009,"23917.07"
"AT","CH4","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2010,"23900.78"
"AT","CH4","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2011,"23889.15"
"AT","CH4","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2012,"23914.74"
"AT","CH4","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2013,"23997.1"
"AT","CH4","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2014,"23917.53"
"AT","CH4","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2015,"24109.47"
"AT","CH4","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2016,"23831.68"
"AT","CH4","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2017,"23870.54"
"AT","CH4","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2018,"23947.31"
"AT","CH4","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2019,"23882.17"
"AT","CH4","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2020,"24028.115"
"AT","N2O","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1990,"141973.8"
"AT","N2O","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1991,"141529.84"
"AT","N2O","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1992,"141503.27"
"AT","N2O","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1993,"141334.18"
"AT","N2O","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1994,"137123.06"
"AT","N2O","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1995,"133194.48"
"AT","N2O","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1996,"129915.67"
"AT","N2O","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1997,"126636.15"
"AT","N2O","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1998,"122875.42"
"AT","N2O","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1999,"120921.43"
"AT","N2O","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2000,"118792.52"
"AT","N2O","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2001,"116591.93"
"AT","N2O","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2002,"116030.52"
"AT","N2O","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2003,"115227.16"
"AT","N2O","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2004,"113621.64"
"AT","N2O","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2005,"112524.24"
"AT","N2O","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2006,"114296.31"
"AT","N2O","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2007,"117649.8"
"AT","N2O","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2008,"121833.1"
"AT","N2O","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2009,"122095.55"
"AT","N2O","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2010,"124069.82"
"AT","N2O","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2011,"126637.87"
"AT","N2O","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2012,"129727.93"
"AT","N2O","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2013,"131475.94"
"AT","N2O","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2014,"135317.95"
"AT","N2O","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2015,"141504.48"
"AT","N2O","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2016,"144492.5"
"AT","N2O","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2017,"146560"
"AT","N2O","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2018,"146520.13"
"AT","N2O","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2019,"147029.1"
"AT","N2O","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2020,"149238.985"
"AT","CO2","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1990,"-12230837.06"
"AT","CO2","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1991,"-17005354.21"
"AT","CO2","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1992,"-11988082.1"
"AT","CO2","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1993,"-12292318.87"
"AT","CO2","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1994,"-12153191.19"
"AT","CO2","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1995,"-13433885.47"
"AT","CO2","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1996,"-10794896.3"
"AT","CO2","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1997,"-19307922.64"
"AT","CO2","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1998,"-17472397.85"
"AT","CO2","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1999,"-19779106.66"
"AT","CO2","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2000,"-16704140.16"
"AT","CO2","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2001,"-19548366.75"
"AT","CO2","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2002,"-14513147.62"
"AT","CO2","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2003,"-5121016.89"
"AT","CO2","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2004,"-9437801.4"
"AT","CO2","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2005,"-10906576.78"
"AT","CO2","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2006,"-5185040.38"
"AT","CO2","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2007,"-5415126.52"
"AT","CO2","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2008,"-4137570.92"
"AT","CO2","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2009,"-2604701.76"
"AT","CO2","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2010,"-3925653.27"
"AT","CO2","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2011,"-4309473.82"
"AT","CO2","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2012,"-3659965.02"
"AT","CO2","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2013,"-2692975.33"
"AT","CO2","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2014,"-2544968.71"
"AT","CO2","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2015,"-2366726.27"
"AT","CO2","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2016,"-2212710.56"
"AT","CO2","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2017,"-2959827.89"
"AT","CO2","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2018,"-3308973.34"
"AT","CO2","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2019,"-2800222.3"
"AT","CO2","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2020,"-1426181.071"
"AT","THG","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1990,"-12064611.18"
"AT","THG","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1991,"-16839914.28"
"AT","THG","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1992,"-11822484.95"
"AT","THG","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1993,"-12126937.34"
"AT","THG","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1994,"-11992146.41"
"AT","THG","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1995,"-13276829.76"
"AT","THG","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1996,"-10641126.38"
"AT","THG","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1997,"-19157453.17"
"AT","THG","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1998,"-17325519.29"
"AT","THG","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",1999,"-19634379.83"
"AT","THG","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2000,"-16561463.15"
"AT","THG","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2001,"-19407932.2"
"AT","THG","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2002,"-14372883.63"
"AT","THG","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2003,"-4981577.2"
"AT","THG","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2004,"-9300353.43"
"AT","THG","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2005,"-10770193.64"
"AT","THG","t CO2-eq","4","Total land use categories","Anfrage UBA","01.12.2022",2006,"-5046785.13"
